BOLLStrategy_26_1.2,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
2018-06-05 15:00:00,BTCUSDT,LONG,100,Binance,7577.09,757.7090000000001
2018-06-06 16:00:00,BTCUSDT,CLOSE,100,Binance,7516.99,751.6990000000001
2018-06-06 21:00:00,BTCUSDT,LONG,100,Binance,7664.99,766.499
2018-06-07 22:00:00,BTCUSDT,CLOSE,100,Binance,7659.39,765.9390000000001
2018-06-09 02:00:00,BTCUSDT,LONG,100,Binance,7670.73,767.073
2018-06-09 13:00:00,BTCUSDT,CLOSE,100,Binance,7584.79,758.479
2018-06-11 22:00:00,BTCUSDT,LONG,100,Binance,6786.99,678.6990000000001
2018-06-12 12:00:00,BTCUSDT,CLOSE,100,Binance,6715.0,671.5
2018-06-14 09:00:00,BTCUSDT,LONG,100,Binance,6503.0,650.3000000000001
2018-06-15 20:00:00,BTCUSDT,CLOSE,100,Binance,6492.81,649.2810000000001
2018-06-16 17:00:00,BTCUSDT,LONG,100,Binance,6519.44,651.944
2018-06-17 22:00:00,BTCUSDT,CLOSE,100,Binance,6483.0,648.3000000000001
2018-06-18 16:00:00,BTCUSDT,LONG,100,Binance,6644.95,664.495
2018-06-20 00:00:00,BTCUSDT,CLOSE,100,Binance,6670.0,667.0
2018-06-20 14:00:00,BTCUSDT,LONG,100,Binance,6756.04,675.604
2018-06-21 14:00:00,BTCUSDT,CLOSE,100,Binance,6715.99,671.599
2018-06-23 21:00:00,BTCUSDT,LONG,100,Binance,6212.62,621.2620000000001
2018-06-24 03:00:00,BTCUSDT,CLOSE,100,Binance,6047.85,604.7850000000001
2018-06-24 16:00:00,BTCUSDT,LONG,100,Binance,6190.0,619.0
2018-06-26 13:00:00,BTCUSDT,CLOSE,100,Binance,6170.03,617.003
2018-06-27 23:00:00,BTCUSDT,LONG,100,Binance,6133.73,613.3729999999999
2018-06-28 19:00:00,BTCUSDT,CLOSE,100,Binance,6088.1,608.8100000000001
2018-06-29 22:00:00,BTCUSDT,LONG,100,Binance,6243.38,624.3380000000001
2018-07-01 14:00:00,BTCUSDT,CLOSE,100,Binance,6285.38,628.538
2018-07-02 13:00:00,BTCUSDT,LONG,100,Binance,6597.21,659.721
2018-07-03 14:00:00,BTCUSDT,CLOSE,100,Binance,6576.0,657.6
2018-07-04 13:00:00,BTCUSDT,LONG,100,Binance,6713.47,671.3470000000001
2018-07-05 14:00:00,BTCUSDT,CLOSE,100,Binance,6579.87,657.9870000000001
2018-07-06 17:00:00,BTCUSDT,LONG,100,Binance,6598.0,659.8000000000001
2018-07-07 13:00:00,BTCUSDT,CLOSE,100,Binance,6531.91,653.191
2018-07-07 23:00:00,BTCUSDT,LONG,100,Binance,6756.98,675.698
2018-07-09 00:00:00,BTCUSDT,CLOSE,100,Binance,6711.69,671.169
2018-07-11 23:00:00,BTCUSDT,LONG,100,Binance,6378.07,637.807
2018-07-12 01:00:00,BTCUSDT,CLOSE,100,Binance,6326.97,632.6970000000001
2018-07-13 07:00:00,BTCUSDT,LONG,100,Binance,6255.0,625.5
2018-07-13 19:00:00,BTCUSDT,CLOSE,100,Binance,6178.0,617.8000000000001
2018-07-14 16:00:00,BTCUSDT,LONG,100,Binance,6269.01,626.9010000000001
2018-07-18 21:00:00,BTCUSDT,CLOSE,100,Binance,7321.95,732.195
2018-07-19 13:00:00,BTCUSDT,LONG,100,Binance,7489.98,748.998
2018-07-20 17:00:00,BTCUSDT,CLOSE,100,Binance,7328.66,732.866
2018-07-21 17:00:00,BTCUSDT,LONG,100,Binance,7414.49,741.4490000000001
2018-07-22 21:00:00,BTCUSDT,CLOSE,100,Binance,7371.01,737.1010000000001
2018-07-23 02:00:00,BTCUSDT,LONG,100,Binance,7645.02,764.5020000000001
2018-07-26 15:00:00,BTCUSDT,CLOSE,100,Binance,8205.63,820.563
2018-07-26 19:00:00,BTCUSDT,LONG,100,Binance,8264.27,826.4270000000001
2018-07-26 20:00:00,BTCUSDT,CLOSE,100,Binance,8145.72,814.5720000000001
2018-07-27 16:00:00,BTCUSDT,LONG,100,Binance,8191.73,819.173
2018-07-30 00:00:00,BTCUSDT,CLOSE,100,Binance,8159.21,815.921
2018-08-02 00:00:00,BTCUSDT,LONG,100,Binance,7673.7,767.37
2018-08-02 12:00:00,BTCUSDT,CLOSE,100,Binance,7510.0,751.0
2018-08-04 01:00:00,BTCUSDT,LONG,100,Binance,7487.37,748.7370000000001
2018-08-04 12:00:00,BTCUSDT,CLOSE,100,Binance,7255.0,725.5
2018-08-05 20:00:00,BTCUSDT,LONG,100,Binance,7063.09,706.3090000000001
2018-08-06 09:00:00,BTCUSDT,CLOSE,100,Binance,6963.47,696.3470000000001
2018-08-07 07:00:00,BTCUSDT,LONG,100,Binance,7028.0,702.8000000000001
2018-08-07 20:00:00,BTCUSDT,CLOSE,100,Binance,6875.01,687.5010000000001
