KDJStrategy_26_20_90,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
2017-07-12 01:00:00,ETHUSD,LONG,100,ARCA,181.66,18.166
2017-07-12 02:00:00,ETHUSD,SHORT,100,ARCA,182.7,18.27
2017-07-12 03:00:00,ETHUSD,LONG,100,ARCA,185.87,18.587
2017-07-12 04:00:00,ETHUSD,SHORT,100,ARCA,194.72,19.472
2017-07-12 05:00:00,ETHUSD,LONG,100,ARCA,192.03,19.203000000000003
2017-07-12 06:00:00,ETHUSD,SHORT,100,ARCA,196.67,19.667
2017-07-12 07:00:00,ETHUSD,LONG,100,ARCA,196.58,19.658
2017-07-12 08:00:00,ETHUSD,SHORT,100,ARCA,202.4,20.240000000000002
2017-07-12 09:00:00,ETHUSD,LONG,100,ARCA,201.0,20.1
2017-07-12 10:00:00,ETHUSD,SHORT,100,ARCA,198.84,19.884
2017-07-12 11:00:00,ETHUSD,LONG,100,ARCA,200.55,20.055000000000003
2017-07-12 12:00:00,ETHUSD,SHORT,100,ARCA,197.42,19.742
2017-07-12 13:00:00,ETHUSD,LONG,100,ARCA,198.77,19.877000000000002
2017-07-12 14:00:00,ETHUSD,SHORT,100,ARCA,202.5,20.25
2017-07-12 15:00:00,ETHUSD,LONG,100,ARCA,201.98,20.198
2017-07-12 16:00:00,ETHUSD,SHORT,100,ARCA,205.17,20.517
2017-07-12 17:00:00,ETHUSD,LONG,100,ARCA,218.3,21.830000000000002
2017-07-12 18:00:00,ETHUSD,SHORT,100,ARCA,220.3,22.03
2017-07-12 20:00:00,ETHUSD,LONG,100,ARCA,212.81,21.281000000000002
2017-07-12 21:00:00,ETHUSD,SHORT,100,ARCA,213.78,21.378
2017-07-12 22:00:00,ETHUSD,LONG,100,ARCA,220.0,22.0
2017-07-12 23:00:00,ETHUSD,SHORT,100,ARCA,223.92,22.392
2017-07-13 00:00:00,ETHUSD,LONG,100,ARCA,218.06,21.806
2017-07-13 01:00:00,ETHUSD,SHORT,100,ARCA,219.54,21.954
2017-07-13 02:00:00,ETHUSD,LONG,100,ARCA,220.7,22.07
2017-07-13 03:00:00,ETHUSD,SHORT,100,ARCA,223.53,22.353
2017-07-13 05:00:00,ETHUSD,LONG,100,ARCA,214.84,21.484
2017-07-13 06:00:00,ETHUSD,SHORT,100,ARCA,208.59,20.859
2017-07-13 07:00:00,ETHUSD,LONG,100,ARCA,204.58,20.458000000000002
2017-07-13 08:00:00,ETHUSD,SHORT,100,ARCA,207.82,20.782
2017-07-13 09:00:00,ETHUSD,LONG,100,ARCA,202.93,20.293000000000003
2017-07-13 10:00:00,ETHUSD,SHORT,100,ARCA,203.75,20.375
2017-07-13 11:00:00,ETHUSD,LONG,100,ARCA,208.27,20.827
2017-07-13 12:00:00,ETHUSD,SHORT,100,ARCA,207.44,20.744
2017-07-13 13:00:00,ETHUSD,LONG,100,ARCA,205.94,20.594
2017-07-13 14:00:00,ETHUSD,SHORT,100,ARCA,206.6,20.66
2017-07-13 15:00:00,ETHUSD,LONG,100,ARCA,196.73,19.673000000000002
2017-07-13 16:00:00,ETHUSD,SHORT,100,ARCA,198.94,19.894000000000002
2017-07-13 17:00:00,ETHUSD,LONG,100,ARCA,192.63,19.263
2017-07-13 20:00:00,ETHUSD,SHORT,100,ARCA,201.2,20.12
2017-07-13 21:00:00,ETHUSD,LONG,100,ARCA,199.72,19.972
2017-07-13 22:00:00,ETHUSD,SHORT,100,ARCA,204.73,20.473
2017-07-13 23:00:00,ETHUSD,LONG,100,ARCA,205.0,20.5
2017-07-14 00:00:00,ETHUSD,SHORT,100,ARCA,201.7,20.17
2017-07-14 01:00:00,ETHUSD,LONG,100,ARCA,195.73,19.573
2017-07-14 02:00:00,ETHUSD,SHORT,100,ARCA,196.28,19.628
2017-07-14 03:00:00,ETHUSD,LONG,100,ARCA,198.31,19.831000000000003
2017-07-14 04:00:00,ETHUSD,SHORT,100,ARCA,200.49,20.049000000000003
2017-07-14 05:00:00,ETHUSD,LONG,100,ARCA,200.52,20.052000000000003
2017-07-14 06:00:00,ETHUSD,SHORT,100,ARCA,200.93,20.093000000000004
2017-07-14 07:00:00,ETHUSD,LONG,100,ARCA,201.87,20.187
2017-07-14 08:00:00,ETHUSD,SHORT,100,ARCA,200.0,20.0
2017-07-14 09:00:00,ETHUSD,LONG,100,ARCA,200.99,20.099000000000004
2017-07-14 10:00:00,ETHUSD,SHORT,100,ARCA,200.68,20.068
2017-07-14 11:00:00,ETHUSD,LONG,100,ARCA,199.08,19.908
2017-07-14 12:00:00,ETHUSD,SHORT,100,ARCA,190.79,19.079
2017-07-14 13:00:00,ETHUSD,LONG,100,ARCA,192.2,19.22
2017-07-14 14:00:00,ETHUSD,SHORT,100,ARCA,190.2,19.02
2017-07-14 15:00:00,ETHUSD,LONG,100,ARCA,187.2,18.72
2017-07-14 18:00:00,ETHUSD,SHORT,100,ARCA,194.82,19.482
2017-07-14 19:00:00,ETHUSD,LONG,100,ARCA,191.26,19.126
2017-07-14 20:00:00,ETHUSD,SHORT,100,ARCA,188.49,18.849
2017-07-14 21:00:00,ETHUSD,LONG,100,ARCA,192.7,19.27
2017-07-14 22:00:00,ETHUSD,SHORT,100,ARCA,194.91,19.491
2017-07-14 23:00:00,ETHUSD,LONG,100,ARCA,196.49,19.649
2017-07-15 00:00:00,ETHUSD,SHORT,100,ARCA,195.79,19.579
2017-07-15 01:00:00,ETHUSD,LONG,100,ARCA,190.3,19.03
2017-07-15 02:00:00,ETHUSD,SHORT,100,ARCA,185.73,18.573
2017-07-15 03:00:00,ETHUSD,LONG,100,ARCA,185.94,18.594
2017-07-15 04:00:00,ETHUSD,SHORT,100,ARCA,189.33,18.933000000000003
2017-07-15 05:00:00,ETHUSD,LONG,100,ARCA,186.48,18.648
2017-07-15 06:00:00,ETHUSD,SHORT,100,ARCA,187.5,18.75
2017-07-15 07:00:00,ETHUSD,LONG,100,ARCA,184.64,18.464
2017-07-15 08:00:00,ETHUSD,SHORT,100,ARCA,183.35,18.335
2017-07-15 09:00:00,ETHUSD,LONG,100,ARCA,183.8,18.380000000000003
2017-07-15 10:00:00,ETHUSD,SHORT,100,ARCA,185.0,18.5
2017-07-15 11:00:00,ETHUSD,LONG,100,ARCA,183.63,18.363
2017-07-15 18:00:00,ETHUSD,SHORT,100,ARCA,180.09,18.009
2017-07-15 19:00:00,ETHUSD,LONG,100,ARCA,181.72,18.172
2017-07-16 16:00:00,ETHUSD,SHORT,100,ARCA,161.82,16.182
2017-07-16 17:00:00,ETHUSD,LONG,100,ARCA,158.37,15.837000000000002
2017-07-16 18:00:00,ETHUSD,SHORT,100,ARCA,153.32,15.332
2017-07-16 19:00:00,ETHUSD,LONG,100,ARCA,145.13,14.513
2017-07-16 20:00:00,ETHUSD,SHORT,100,ARCA,148.91,14.891
2017-07-16 21:00:00,ETHUSD,LONG,100,ARCA,150.37,15.037
2017-07-16 22:00:00,ETHUSD,SHORT,100,ARCA,158.74,15.874000000000002
2017-07-16 23:00:00,ETHUSD,LONG,100,ARCA,157.18,15.718000000000002
2017-07-17 00:00:00,ETHUSD,SHORT,100,ARCA,161.64,16.163999999999998
2017-07-17 01:00:00,ETHUSD,LONG,100,ARCA,166.43,16.643
2017-07-17 02:00:00,ETHUSD,SHORT,100,ARCA,161.44,16.144000000000002
2017-07-17 03:00:00,ETHUSD,LONG,100,ARCA,164.57,16.457
2017-07-17 04:00:00,ETHUSD,SHORT,100,ARCA,164.61,16.461000000000002
2017-07-17 05:00:00,ETHUSD,LONG,100,ARCA,166.89,16.689
2017-07-17 06:00:00,ETHUSD,SHORT,100,ARCA,171.8,17.180000000000003
2017-07-17 07:00:00,ETHUSD,LONG,100,ARCA,175.0,17.5
2017-07-17 08:00:00,ETHUSD,SHORT,100,ARCA,176.51,17.651
2017-07-17 09:00:00,ETHUSD,LONG,100,ARCA,175.01,17.501
2017-07-17 10:00:00,ETHUSD,SHORT,100,ARCA,171.79,17.179
2017-07-17 11:00:00,ETHUSD,LONG,100,ARCA,165.83,16.583000000000002
2017-07-17 12:00:00,ETHUSD,SHORT,100,ARCA,165.0,16.5
2017-07-17 13:00:00,ETHUSD,LONG,100,ARCA,165.25,16.525000000000002
2017-07-17 14:00:00,ETHUSD,SHORT,100,ARCA,173.15,17.315
2017-07-17 15:00:00,ETHUSD,LONG,100,ARCA,169.3,16.930000000000003
2017-07-17 16:00:00,ETHUSD,SHORT,100,ARCA,170.37,17.037000000000003
2017-07-17 17:00:00,ETHUSD,LONG,100,ARCA,174.5,17.45
2017-07-17 18:00:00,ETHUSD,SHORT,100,ARCA,174.76,17.476
2017-07-17 19:00:00,ETHUSD,LONG,100,ARCA,174.95,17.495
2017-07-17 20:00:00,ETHUSD,SHORT,100,ARCA,181.35,18.135
2017-07-17 21:00:00,ETHUSD,LONG,100,ARCA,179.77,17.977
2017-07-17 22:00:00,ETHUSD,SHORT,100,ARCA,186.75,18.675
2017-07-18 01:00:00,ETHUSD,LONG,100,ARCA,187.34,18.734
2017-07-18 02:00:00,ETHUSD,SHORT,100,ARCA,184.4,18.44
2017-07-18 03:00:00,ETHUSD,LONG,100,ARCA,180.98,18.098
2017-07-18 04:00:00,ETHUSD,SHORT,100,ARCA,183.5,18.35
2017-07-18 05:00:00,ETHUSD,LONG,100,ARCA,189.21,18.921000000000003
2017-07-18 06:00:00,ETHUSD,SHORT,100,ARCA,188.24,18.824
2017-07-18 07:00:00,ETHUSD,LONG,100,ARCA,189.8,18.98
2017-07-18 08:00:00,ETHUSD,SHORT,100,ARCA,187.76,18.776
2017-07-18 09:00:00,ETHUSD,LONG,100,ARCA,190.22,19.022000000000002
2017-07-18 10:00:00,ETHUSD,SHORT,100,ARCA,188.18,18.818
2017-07-18 11:00:00,ETHUSD,LONG,100,ARCA,191.51,19.151
2017-07-18 12:00:00,ETHUSD,SHORT,100,ARCA,191.38,19.138
2017-07-18 21:00:00,ETHUSD,LONG,100,ARCA,234.53,23.453000000000003
2017-07-18 22:00:00,ETHUSD,SHORT,100,ARCA,223.44,22.344
2017-07-18 23:00:00,ETHUSD,LONG,100,ARCA,226.56,22.656000000000002
2017-07-19 00:00:00,ETHUSD,SHORT,100,ARCA,222.39,22.239
2017-07-19 01:00:00,ETHUSD,LONG,100,ARCA,216.94,21.694000000000003
2017-07-19 02:00:00,ETHUSD,SHORT,100,ARCA,215.48,21.548000000000002
2017-07-19 03:00:00,ETHUSD,LONG,100,ARCA,224.82,22.482
2017-07-19 04:00:00,ETHUSD,SHORT,100,ARCA,225.52,22.552000000000003
2017-07-19 05:00:00,ETHUSD,LONG,100,ARCA,236.7,23.67
2017-07-19 06:00:00,ETHUSD,SHORT,100,ARCA,237.6,23.76
2017-07-19 07:00:00,ETHUSD,LONG,100,ARCA,240.0,24.0
2017-07-19 08:00:00,ETHUSD,SHORT,100,ARCA,232.85,23.285
2017-07-19 09:00:00,ETHUSD,LONG,100,ARCA,234.05,23.405
2017-07-19 10:00:00,ETHUSD,SHORT,100,ARCA,231.0,23.1
2017-07-19 11:00:00,ETHUSD,LONG,100,ARCA,228.05,22.805000000000003
2017-07-19 12:00:00,ETHUSD,SHORT,100,ARCA,224.0,22.400000000000002
2017-07-19 13:00:00,ETHUSD,LONG,100,ARCA,214.74,21.474000000000004
2017-07-19 14:00:00,ETHUSD,SHORT,100,ARCA,225.67,22.567
2017-07-19 15:00:00,ETHUSD,LONG,100,ARCA,224.65,22.465000000000003
